Rank,player,Hall_Rating,Reg_Season_Rank,Reg_Season_Hall_Rating,Playoff_Rank,Playoff_Hall_Rating,Equiv_BPM,Best_Season,Position,MPG,Minutes,Games,Seasons,Rookie_Yr,Final_Yr,Primary_Team,Teams,player_id
1150,Vernon Maxwell,0.502341455,991,0.502341455,2764,0,-1.466528992,0.502341455,SG,28.71349558,25957,904,13,1989,2001,HOU,8,maxweve01
1151,Ed Manning,0.501203244,2775,0,767,0.501203244,-2.173711264,0.501203244,SF,16.99046105,10687,629,9,1968,1976,CAR,6,mannied01
1152,O.J. Mayo,0.500302466,1037,0.393396137,1135,0.106906329,-0.718478293,0.378688505,SG,30.98689139,16547,534,8,2009,2016,MEM,3,mayooj01
1153,Luke Walton,0.499855509,1138,0.204400958,905,0.295454551,-1.569185927,0.236385633,SF,16.82055215,10967,652,10,2004,2013,LAL,2,waltolu01
1154,Art Williams,0.496354101,1087,0.293303909,982,0.203050191,-1.278505246,0.293303909,PG,16.94207836,9945,587,8,1968,1975,BOS,3,williar01
1155,Chris Dudley,0.495392953,2775,0,768,0.495392953,-1.726233809,0.203399931,C,18.14391534,17146,945,16,1988,2003,POR,5,dudlech02
1156,Terry Driscoll,0.491647839,2775,0,770,0.491647839,-2.501847966,0.401836879,PF,12.6862069,3679,290,5,1971,1975,MIL,4,driscte01
1157,Matt Guokas,0.490391475,1098,0.272051291,971,0.218340184,-1.405837707,0.25305961,SG,22.2327044,17675,795,10,1967,1976,PHI,7,guokama02
1158,Dino Radja,0.477399177,998,0.477399177,2764,0,-0.247523047,0.416660232,PF,32.72368421,7461,228,4,1994,1997,BOS,1,radjadi01
1159,Scott May,0.476365995,1003,0.470323152,1482,0.006042843,-0.579678283,0.423854324,SF,22.58563536,8176,362,7,1977,1983,CHI,3,maysc01
1160,Rick Mount,0.476326992,1444,0.016165937,787,0.460161056,-1.272660517,0.460161056,SG,22.65517241,7884,348,5,1971,1975,INA,4,mountri01
1161,Jerome James,0.476235783,1479,0.008060013,782,0.46817577,-3.291788814,0.46817577,C,13.70666667,5140,375,9,1999,2009,SEA,3,jamesje01
1162,John Gianelli,0.475536289,1075,0.31674209,1053,0.158794198,-0.802518562,0.31674209,C,25.22027972,14426,572,8,1973,1980,NYK,4,gianejo01
1163,Eric Money,0.473341709,1053,0.355892154,1118,0.117449556,-1.321543064,0.355892154,PG,25.40807175,11332,446,6,1975,1980,DET,3,moneyer01
1164,Tod Murphy,0.472198503,1001,0.472198503,2764,0,-0.725909541,0.456632989,PF,21.31413613,4071,191,5,1988,1994,MIN,4,murphto01
1165,Mike Bratz,0.471985303,2775,0,780,0.471985303,-2.410909896,0.236992669,PG,18.10433387,11279,623,9,1978,1986,PHO,6,bratzmi01
1166,Anthony Morrow,0.467928279,1004,0.467928279,2764,0,-1.007001828,0.467928279,SG,23.58478261,10849,460,8,2009,2016,GSW,6,morroan01
1167,Ralph O'Brien,0.466765932,2775,0,784,0.466765932,-1.949467539,0.466765932,G,19.68852459,2402,122,2,1952,1953,INO,3,obriera01
1168,Jerry Fleishman,0.46503705,2775,0,786,0.46503705,-2.407171675,0.46503705,G-F,25.94285714,908,35,1,1953,1953,NYK,2,fleisje01
1169,Ron Lee,0.464578155,1007,0.464578155,2764,0,-1.193347489,0.309768102,PG,21.39333333,9627,450,6,1977,1982,PHO,4,leero01
1170,Otto Moore,0.462252883,1009,0.462252883,2764,0,-1.084432277,0.462252883,C,24.76979472,16893,682,9,1969,1977,DET,5,mooreot01
1171,Mel Peterson,0.461730073,1438,0.017541526,801,0.444188548,-2.870980578,0.444188548,G-F,16.27631579,2474,152,4,1964,1970,OAK,3,peterme01
1172,Shammond Williams,0.459431144,1509,0.004499609,792,0.454931534,-1.993731792,0.454931534,PG,16.42941176,5586,340,7,1999,2007,SEA,7,willish01
1173,Meyers Leonard,0.458295368,1244,0.100085172,859,0.358210196,-1.02800182,0.358210196,C,15.16483516,2760,182,4,2013,2016,POR,1,leoname01
1174,Will Barton,0.457625332,1011,0.457625332,2764,0,-2.463745451,0.450966755,SG,14.0880829,2719,193,4,2013,2016,POR,2,bartowi01
1175,Ian Mahinmi,0.457092684,1155,0.185418134,924,0.27167455,-0.787051711,0.253560615,C,14.80140187,6335,428,8,2008,2016,IND,3,mahinia01
1176,Mike Barr,0.455057675,2775,0,791,0.455057675,-2.231872778,0.455057675,SG,21.34556575,6980,327,5,1973,1977,VIR,3,barrmi01
1177,Dante Cunningham,0.454899643,1147,0.194275701,934,0.260623941,-1.188387664,0.260623941,PF,20.01948052,9249,462,7,2010,2016,NOP,5,cunnida01
1178,Ron Anderson,0.454401797,2775,0,793,0.454401797,-1.47471514,0.454401797,SF,22.76845152,15733,691,10,1985,1994,PHI,5,anderro01
1179,Haywoode Workman,0.446282181,1301,0.065548015,842,0.380734167,-1.257408841,0.380734167,PG,20.235,8094,400,8,1990,2000,IND,5,workmha01
1180,Johnny Baum,0.444474578,1186,0.152371288,906,0.29210329,-1.71593927,0.177748628,SF,14.34408602,4002,279,5,1970,1974,NYA,4,baumjo01
1181,Eddie Miller,0.443867456,1016,0.443867456,2764,0,-1.384855584,0.443867456,C,26.16666667,3768,144,2,1953,1954,BLB,2,milleed01
1182,Herm Gilliam,0.442504738,1017,0.442504738,2764,0,-1.318089765,0.221341048,SG,25.69543974,15777,614,8,1970,1977,ATL,5,gillihe01
1183,Tom Hoover,0.439639538,1116,0.243598197,997,0.196041341,-1.112362692,0.238509878,C,18.79475983,4304,229,6,1964,1969,DNR,7,hooveto01
1184,Bobby Rascoe,0.435987402,1338,0.04765777,834,0.388329632,-0.862208257,0.388329632,SG,18.35087719,3138,171,3,1968,1970,KEN,1,rascobo01
1185,Andy Johnson,0.433868774,1182,0.156328407,920,0.277540367,-1.941108002,0.277540367,SF,23.04276316,7005,304,4,1959,1962,PHW,2,johnsan01
1186,Paul Mokeski,0.43235438,2775,0,805,0.43235438,-2.401000908,0.27702091,C,13.83224115,10554,763,12,1980,1991,MIL,5,mokespa01
1187,Allen Leavell,0.430155638,1140,0.200926515,960,0.229229123,-0.971610528,0.229229123,PG,22.69986894,17320,763,10,1980,1989,HOU,1,leaveal01
1188,Phil Ford,0.426230719,1100,0.266171712,1049,0.160059007,-1.36988705,0.136235707,PG,28.00603622,13919,497,7,1979,1985,KCK,4,fordph01
1189,Lavoy Allen,0.424702762,1257,0.09357803,874,0.331124731,-1.286529461,0.331124731,PF,17.91304348,4944,276,5,2012,2016,IND,2,allenla01
1190,Larry Staverman,0.421432265,1439,0.017525527,825,0.403906737,-1.581230469,0.403906737,PF,12.68382353,3450,272,5,1959,1964,CIN,4,stavela01
1191,Melvin Turpin,0.421001555,1024,0.421001555,2764,0,-1.183200317,0.421001555,C,18.67473118,6947,372,5,1985,1990,CLE,3,turpime01
1192,Mike Dunleavy,0.420452324,1239,0.105811494,885,0.31464083,-1.425853331,0.284280554,PG,19.12079208,9656,505,11,1977,1990,HOU,4,dunlemi01
1193,Kelly Olynyk,0.420417498,1025,0.420417498,2764,0,0.444128599,0.393397523,C,20.58666667,3088,150,3,2014,2016,BOS,1,olynyke01
1194,Allan Bristow,0.4195082,1062,0.341276307,1197,0.078231893,-0.750375529,0.218511856,SF,20.08033241,14498,722,10,1974,1983,SAS,5,bristal01
1195,Bill Calhoun,0.418865216,1026,0.418865216,2764,0,-1.113758424,0.418865216,SF,31.86434109,8221,258,4,1952,1955,MLH,3,calhobi01
1196,Charlie Villanueva,0.417334855,1104,0.260781336,1058,0.15655352,-1.403003751,0.260781336,PF,21.46808511,13117,611,11,2006,2016,DET,4,villach01
1197,Eddie Jordan,0.416790723,2775,0,813,0.416790723,-1.675155028,0.416790723,PG,20.14051522,8600,427,7,1978,1984,LAL,4,jordaed01
1198,Andrew DeClercq,0.415843675,1028,0.415843675,2764,0,-1.200528332,0.415843675,C,16.69,10014,600,10,1996,2005,ORL,4,declean01
1199,Sherwin Raiken,0.411978935,2775,0,818,0.411978935,-9.402212063,0.411978935,G,8.2,82,10,1,1953,1953,NYK,1,raikesh01
1200,Earl Boykins,0.410687253,1176,0.161187013,945,0.24950024,-1.547685731,0.24950024,PG,20.05547226,13377,667,13,1999,2012,DEN,10,boykiea01
1201,Sam Mack,0.409063257,1035,0.395436281,1441,0.013626975,-1.797298253,0.395436281,SF,19.32342007,5198,269,7,1993,2002,HOU,5,macksa01
1202,Mike Sanders,0.408617953,1107,0.255317217,1065,0.153300735,-1.856753967,0.255317217,SF,18.89230769,13508,715,11,1983,1993,CLE,4,sandemi01
1203,Bill Thieben,0.405356011,2775,0,823,0.405356011,-6.161882708,0.405356011,PF,10.3908046,904,87,2,1957,1958,FTW,2,thiebbi01
1204,Ron Behagen,0.403820539,1031,0.403820539,2764,0,-1.59717514,0.403820539,PF,23.36616162,9253,396,7,1974,1980,KCO,9,behagro01
1205,Kevin Edwards,0.403315964,1032,0.403315964,2764,0,-1.979855343,0.216949292,SG,25.42553191,15535,611,11,1989,2001,MIA,4,edwarke01
1206,Ed Fleming,0.399814445,1034,0.399814445,2764,0,-1.515586782,0.399814445,SG,20.86557377,6364,305,5,1956,1960,MNL,2,flemied01
1207,Hank Finkel,0.398837757,1108,0.254748902,1075,0.144088856,-1.678509513,0.254748902,C,12.05650685,7041,584,9,1967,1975,BOS,3,finkeha01
1208,Rory Sparrow,0.3988237,1093,0.286809893,1129,0.112013807,-1.844008648,0.272057442,PG,26.94226328,23332,866,12,1981,1992,NYK,7,sparrro01
1209,Jerry Chambers,0.397858412,2775,0,827,0.397858412,-3.165171812,0.397858412,SF,15.8502994,5294,334,6,1967,1974,ATL,6,chambje01
1210,Frank Johnson,0.395918528,2775,0,830,0.395918528,-1.918793912,0.334650047,PG,21.07384615,13698,650,10,1982,1994,WSB,3,johnsfr01
1211,Jason Hart,0.392465825,1074,0.318811198,1205,0.073654627,-1.783943284,0.302655517,PG,14.91208791,5428,364,9,2001,2010,SAC,9,hartja01
1212,Al Butler,0.3867381,1040,0.3867381,2764,0,-1.521697478,0.371828234,PG,21.6025641,5055,234,4,1962,1965,NYK,3,butleal01
1213,Rich Niemann,0.386359943,1041,0.386359943,2764,0,-0.44847897,0.386359943,C,15.49479167,2975,192,4,1969,1972,CAR,6,niemari01
1214,Chris Kaman,0.385400741,1043,0.385400741,2764,0,-1.698276397,0.193041832,C,27.08967391,19938,736,13,2004,2016,LAC,5,kamanch01
1215,Rex Chapman,0.381973802,1067,0.337461972,1312,0.04451183,-1.407830736,0.337461972,SG,29.36082474,19936,679,12,1989,2000,PHO,4,chapmre01
1216,Larry Micheaux,0.379504842,1323,0.053964952,879,0.32553989,-0.020421678,0.32553989,PF,9.798076923,1019,104,2,1984,1985,HOU,3,michela01
1217,Maurice McHartley,0.378361716,2775,0,844,0.378361716,-1.641301318,0.378361716,PG,28.10280374,6014,214,3,1968,1970,DLC,4,mcharma01
1218,Trevor Booker,0.376530067,1145,0.197409724,1024,0.179120344,-0.085087841,0.179120344,PF,20.03293413,6691,334,6,2011,2016,WAS,2,booketr01
1219,George Lee,0.374883381,1231,0.111460267,932,0.263423114,-2.275684902,0.138747042,SF,17.01257862,5410,318,7,1961,1968,SFW,2,leege01
1220,Scott Padgett,0.373948899,1052,0.356307872,1423,0.017641027,-0.650941329,0.178220195,PF,12.35146444,5904,478,8,2000,2007,UTA,4,padgesc01
1221,Billy Schaeffer,0.373418856,2775,0,847,0.373418856,-2.554152822,0.373418856,SF,12.75352113,1811,142,3,1974,1976,NYA,2,schaebi01
1222,Calvin Booth,0.369130015,1071,0.325943296,1318,0.043186719,-1.618022638,0.32229735,C,12.28647215,4632,377,10,2000,2009,WAS,7,boothca01
1223,Lloyd Neal,0.368623474,1046,0.368623474,2764,0,-0.57817955,0.368623474,PF,24.65645514,11268,457,7,1973,1979,POR,1,nealll01
1224,Nate DeLong,0.368342675,1047,0.368342675,2764,0,5.420112104,0.368342675,C,7.764705882,132,17,1,1952,1952,MLH,1,delonna01
1225,Ed Johnson,0.367175323,1072,0.325109528,1324,0.042065795,-0.373577789,0.325109528,C,29.56647399,5115,173,3,1969,1971,NYA,3,johnsed01
1226,Landry Fields,0.367130463,1054,0.354721213,1445,0.01240925,-0.58563048,0.354721213,SF,23.30337079,6222,267,5,2011,2015,NYK,2,fieldla01
1227,Jan Van Breda Kolff,0.36610704,1282,0.076540468,907,0.289566572,-0.724535279,0.289566572,SF,22.83173077,14247,624,9,1975,1983,NJN,5,vanbrja01
1228,Loy Vaught,0.365085996,1146,0.195102628,1034,0.169983369,-0.739931818,0.164043646,PF,24.43181818,17200,704,11,1991,2001,LAC,4,vaughlo01
1229,Steve Scheffler,0.35925409,1296,0.069738655,908,0.289515435,-1.217704828,0.265949432,C,5.03626943,972,193,7,1991,1997,SEA,4,schefst01
1230,Bob Brannum,0.355151353,2775,0,861,0.355151353,-3.039421363,0.355151353,PF,23.48172757,7068,301,4,1952,1955,BOS,1,brannbo01
1231,Sonny Dove,0.354061722,2775,0,862,0.354061722,-1.156855438,0.353582844,PF,22.41525424,5290,236,5,1968,1972,NYA,2,doveso01
1232,Frank Card,0.352238581,2775,0,863,0.352238581,-1.233089738,0.317421541,SF,22.41176471,7239,323,5,1969,1973,DNR,5,cardfr01
1233,Mitchell Wiggins,0.35136164,1056,0.35136164,2764,0,-0.853084555,0.35136164,SG,20.67942584,8644,418,6,1984,1992,HOU,3,wiggimi01
1234,Gene Conley,0.351303975,2775,0,864,0.351303975,-3.026055509,0.351303975,PF,16.3359375,6273,384,6,1953,1964,BOS,2,conlege01
1235,Lamond Murray,0.350644214,1058,0.350644214,2764,0,-1.785073537,0.350644214,SF,24.98533333,18739,750,11,1995,2006,LAC,4,murrala01
1236,Arvesta Kelly,0.350193203,1070,0.326793286,1395,0.023399916,-1.336358161,0.326793286,G,19.76119403,3972,201,5,1968,1972,PTP,5,kellyar01
1237,Brooks Thompson,0.349414151,2775,0,865,0.349414151,-2.438906884,0.349414151,PG,10.07386364,1773,176,4,1995,1998,ORL,5,thompbr01
1238,Dwight Powell,0.347587922,1060,0.347587922,2764,0,1.289713486,0.347587922,PF,12,540,45,2,2015,2016,DAL,2,poweldw01
1239,Brian Skinner,0.342836414,1061,0.342836414,2764,0,-2.252788813,0.342836414,PF,17.66295707,11110,629,14,1999,2012,LAC,8,skinnbr01
1240,Karl-Anthony Towns,0.338992636,1065,0.338992636,2764,0,2.741873388,0.338992636,C,29.46153846,383,13,1,2016,2016,MIN,1,townska01
1241,Matt Bullard,0.336826919,2775,0,871,0.336826919,-1.59696419,0.171469721,PF,14.22153846,9244,650,11,1991,2002,HOU,3,bullama01
1242,Rick Robey,0.336509409,1171,0.168882386,1038,0.167627023,-1.531837216,0.168882386,C,17.27838828,9434,546,8,1979,1986,BOS,3,robeyri01
1243,Skeeter Swift,0.331098864,1068,0.331098864,2764,0,-0.780789849,0.216112468,SG,24.16607774,6839,283,5,1970,1974,PTC,5,swiftsk01
1244,Eddie Robinson,0.329307346,1150,0.18875615,1079,0.140551196,-1.350340181,0.18875615,SF,19.11643836,5582,292,5,2000,2004,CHH,2,robined01
1245,Mike Flynn,0.327945287,2775,0,877,0.327945287,-3.032047546,0.327945287,SG,16.1635514,3459,214,3,1976,1978,INA,2,flynnmi01
1246,John Crotty,0.318615795,1180,0.159772524,1052,0.158843271,-2.212082326,0.159122666,PG,11.82066277,6064,513,11,1993,2003,UTA,7,crottjo01
1247,Robert Hawkins,0.315556644,1132,0.215277479,1148,0.100279165,-0.719507135,0.162433946,SG,18.67592593,2017,108,4,1976,1979,GSW,4,hawkiro01
1248,Dave Meyers,0.31548249,1334,0.050218497,928,0.265263994,-0.424879914,0.265263994,PF,26.66333333,7999,300,4,1976,1980,MIL,1,meyerda01
1249,Jim Loscutoff,0.314532831,2775,0,886,0.314532831,-3.66686558,0.291396775,SF,18.32688928,10428,569,9,1956,1964,BOS,1,loscuji01
1250,Brad Lohaus,0.314006281,1076,0.314006281,2764,0,-1.689350198,0.188739325,PF,15.68343195,10602,676,11,1988,1998,MIL,8,lohaubr01
1251,Nate Williams,0.31375124,1077,0.31375124,2764,0,-1.490841467,0.31375124,SG,23.16043614,14869,642,8,1972,1979,NOJ,4,willina01
1252,Darvin Ham,0.313637391,1164,0.173597034,1081,0.140040356,-2.398453798,0.173597034,SF,11.83474576,5586,472,8,1997,2005,MIL,6,hamda01
1253,Darrell Griffith,0.313046436,2775,0,887,0.313046436,-1.455759061,0.250877892,SG,27.98129676,22441,802,10,1981,1991,UTA,1,griffda01
1254,Tobias Harris,0.312786136,1078,0.312786136,2764,0,-0.366096641,0.12400706,PF,26.89539749,6428,239,5,2012,2016,ORL,2,harrito02
1255,Dudley Bradley,0.311302888,1080,0.311302888,2764,0,-0.711840158,0.30925545,SG,16.51428571,10404,630,9,1980,1989,WSB,7,bradldu01
1256,Wilson Chandler,0.300239163,1083,0.300239163,2764,0,-0.779965067,0.233373046,SF,31.0372807,14153,456,8,2008,2015,DEN,2,chandwi01
1257,J.J. Barea,0.299729759,2775,0,900,0.299729759,-1.999384776,0.218514981,PG,18.91472868,12200,645,10,2007,2016,DAL,2,bareajo01
1258,Shelvin Mack,0.299257189,2775,0,901,0.299257189,-2.465615517,0.16933109,PG,15.28,3820,250,5,2012,2016,ATL,3,macksh01
1259,Francisco Garcia,0.297301614,1178,0.160355129,1085,0.136946485,-0.907417768,0.136946485,SF,21.45648313,12080,563,10,2006,2015,SAC,2,garcifr01
1260,Jack Haley,0.296115053,2775,0,903,0.296115053,-5.168741051,0.269804211,PF,9.383098592,3331,355,9,1989,1998,CHI,4,haleyja01
1261,Carlos Rogers,0.292353339,1088,0.292353339,2764,0,-1.461169139,0.199359652,PF,18.97315436,5654,298,8,1995,2002,TOR,5,rogerca01
1262,Jamie Feick,0.289793726,1090,0.289793726,2764,0,-1.186623428,0.289793726,C,21.47263682,4316,201,5,1997,2001,NJN,4,feickja01
1263,Duane Ferrell,0.289058492,2775,0,909,0.289058492,-1.732924887,0.289058492,SF,14.91410049,9202,617,11,1989,1999,ATL,3,ferredu01
1264,Em Bryant,0.288916395,2775,0,910,0.288916395,-2.877671281,0.288916395,PG,20.58853288,12209,593,8,1965,1972,NYK,3,bryanem01
1265,Rod Thorn,0.288253929,2775,0,911,0.288253929,-1.103611106,0.288253929,SG,21.96082474,10651,485,8,1964,1971,SEA,4,thornro01
1266,Dick Groat,0.28561161,1094,0.28561161,2764,0,1.447443454,0.28561161,PG,25.5,663,26,1,1953,1953,FTW,1,groatdi01
1267,Manute Bol,0.284887259,1191,0.149291915,1087,0.135595344,-1.656836208,0.149291915,C,18.67381317,12194,653,10,1986,1995,WSB,4,bolma01
1268,Corie Blount,0.283768485,2775,0,913,0.283768485,-1.356056952,0.1628617,PF,15.28928047,10412,681,11,1994,2004,LAL,7,blounco01
1269,Bob Warlick,0.282558682,2775,0,916,0.282558682,-3.915585667,0.282558682,SG,17.1969697,3405,198,5,1966,1970,SFW,5,warlibo01
1270,Perry Moss,0.275950768,2775,0,923,0.275950768,-3.417100244,0.275950768,PG,11.80794702,1783,151,2,1986,1987,GSW,3,mosspe01
1271,Jerome Whitehead,0.272725078,1097,0.272725078,2764,0,-2.746920099,0.272725078,C,17.31204644,11928,689,11,1979,1989,GSW,6,whiteje01
1272,Khalid Reeves,0.269219802,1099,0.269219802,2764,0,-1.723712989,0.269219802,PG,21.07220217,5837,277,6,1995,2000,DAL,6,reevekh01
1273,Elston Turner,0.264762464,2775,0,931,0.264762464,-2.133632467,0.18665452,SF,17.77554745,9741,548,8,1982,1989,DEN,3,turneel01
1274,Joe Meriweather,0.261741241,1103,0.261741241,2764,0,-0.985245662,0.261741241,C,22.06764706,15006,680,10,1976,1985,KCK,5,meriwjo01
1275,John Thompson,0.260929559,1508,0.004742981,941,0.256186578,-0.950581606,0.256186578,C,10.0375,803,80,2,1965,1966,BOS,1,thompjo01
1276,Carlos Clark,0.257751098,2775,0,939,0.257751098,-3.237572135,0.257751098,SG,6.923076923,720,104,2,1984,1985,BOS,1,clarkca01
1277,Gene Wiley,0.256838627,2775,0,940,0.256838627,-1.978516476,0.256838627,C,21.37202381,7181,336,5,1963,1968,LAL,3,wileyge01
1278,Edgar Jones,0.255009311,1130,0.216312784,1338,0.038696527,-0.598357783,0.216312784,PF,19.04232804,7198,378,6,1981,1986,SAS,4,jonesed01
1279,Adonal Foyle,0.254043731,1109,0.254043731,2764,0,-1.471399787,0.231157025,C,17.65317139,13081,741,12,1998,2009,GSW,3,foylead01
1280,Darius Miles,0.252463356,1110,0.252463356,2764,0,-1.782865802,0.252463356,SF,26.30044843,11730,446,7,2001,2009,POR,4,milesda01
1281,James Singleton,0.249829836,1111,0.249829836,2764,0,-0.686476301,0.182436473,PF,12.76447876,3306,259,5,2006,2012,DAL,3,singlja01
1282,Eddie Mast,0.247469474,2775,0,947,0.247469474,-4.657695592,0.247469474,PF,7.265625,930,128,3,1971,1973,NYK,2,masted01
1283,Jim Barnes,0.246698026,1224,0.118287741,1098,0.128410285,-1.474010783,0.128410285,PF,20.76344086,9655,465,7,1965,1971,BAL,5,barneji01
1284,Alonzo Bradley,0.242939988,2775,0,950,0.242939988,-5.238416421,0.242939988,SF,11.10576923,1155,104,3,1978,1980,HOU,1,bradlal01
1285,Tony Campbell,0.242334847,1168,0.172471652,1220,0.069863195,-1.571044603,0.122742375,SF,21.27472527,15488,728,11,1985,1995,DET,6,campbto01
1286,Harold Ellis,0.241613799,1117,0.241613799,2764,0,-0.134665988,0.241613799,SF,13.26206897,1923,145,3,1994,1998,LAC,2,ellisha01
1287,Jack Stephens,0.241349319,1118,0.241349319,2764,0,0.08303143,0.241349319,SG,29.55696203,2335,79,1,1956,1956,STL,1,stephja01
1288,Al Bianchi,0.238541814,2775,0,951,0.238541814,-3.326380323,0.238541814,PG,19.89771198,14784,743,10,1957,1966,SYR,2,biancal01
1289,Festus Ezeli,0.237150821,1119,0.237150821,2764,0,-1.024460285,0.237150821,C,13.08187135,2237,171,3,2013,2016,GSW,1,ezelife01
1290,Randy Foye,0.236814116,1120,0.236814116,2764,0,-1.157155968,0.236814116,SG,26.94098884,16892,627,10,2007,2016,DEN,5,foyera01
1291,Evan Fournier,0.236652926,1121,0.236652926,2764,0,-1.71747515,0.236652926,SG,21.91005291,4141,189,4,2013,2016,DEN,2,fournev01
1292,David Benoit,0.235880249,1122,0.235880249,2764,0,-1.542533929,0.235880249,SF,19.21857923,10551,549,7,1992,2001,UTA,3,benoida01
1293,Jeff Webb,0.235585305,2775,0,954,0.235585305,-5.56683797,0.235585305,SG,6.678571429,561,84,2,1971,1972,MIL,2,webbje01
1294,Dwight Jones,0.234203842,2775,0,956,0.234203842,-1.280508026,0.133543676,PF,21.44640605,17007,793,10,1974,1983,HOU,4,jonesdw01
1295,Mike Brown,0.232592416,2775,0,957,0.232592416,-2.292455966,0.215200366,C,17.40895522,11664,670,12,1987,1998,UTA,5,brownmi01
1296,Mario Bennett,0.231842807,1133,0.215099501,1426,0.016743305,-0.107413252,0.215099501,PF,8.432432432,624,74,4,1996,2000,LAL,4,bennema01
1297,Louis Orr,0.228797748,1124,0.228797748,2764,0,-0.579164013,0.228797748,SF,23.25888325,13746,591,8,1981,1988,NYK,2,orrlo01
1298,Ron Sobie,0.228794518,1125,0.228794518,2764,0,-1.210087548,0.228794518,PG,20.14583333,3868,192,4,1957,1960,NYK,2,sobiero01
1299,Luke Witte,0.228496416,2775,0,961,0.228496416,-3.658692769,0.228496416,C,9.008,1126,125,3,1974,1976,CLE,1,wittelu01
1300,Frank Reddout,0.227567497,1126,0.227567497,2764,0,22.84647975,0.227567497,F,2.571428571,18,7,1,1954,1954,ROC,1,reddofr01
1301,Corliss Williamson,0.227236324,1144,0.197555599,1372,0.029680725,-1.61257755,0.197555599,SF,22.35135135,19848,888,12,1996,2007,SAC,4,willico02
1302,Ed Gray,0.226389435,2775,0,962,0.226389435,-4.811363942,0.226389435,SG,12.94117647,880,68,2,1998,1999,ATL,1,grayed01
1303,Chuck Terry,0.225668913,2775,0,963,0.225668913,-2.831112917,0.225668913,SF,14.70994475,5325,362,5,1973,1977,SAA,4,terrych01
1304,Jake Voskuhl,0.22471555,2775,0,964,0.22471555,-1.904022192,0.22471555,C,14.34429825,6541,456,9,2001,2009,PHO,5,voskuja01
1305,Earl Tatum,0.224685289,2775,0,965,0.224685289,-1.068220672,0.224685289,SG,20.45787546,5585,273,4,1977,1980,LAL,5,tatumea01
1306,Bruce Spraggins,0.224619496,1127,0.224619496,2764,0,0.528915342,0.224619496,SF,22.71428571,1590,70,1,1968,1968,NJA,1,spragbr01
1307,C.J. Miles,0.223338715,1131,0.21582536,1474,0.007513355,-1.190661044,0.149046988,SG,20.36677632,12383,608,11,2006,2016,UTA,3,milescj01
1308,Charlie Tyra,0.222867531,2775,0,967,0.222867531,-3.075611353,0.222867531,C,22.47428571,7866,350,5,1958,1962,NYK,2,tyrach01
