"Rank","player","Hall_Rating","Avg_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Teams","player_id"
1863,"Ryan Humphrey",0.00908853143788262,-7.09300410248127,0.00908853143788262,"PF",8.82954545454546,777,88,3,2003,2005,2,"humphry01"
1864,"Kornel David",0.00901780740066332,-3.03010412623855,0.00901780740066332,"SF",14.5412844036697,1585,109,3,1999,2001,4,"davidko01"
1865,"Bob McNeill",0.00873199800349349,-3.04364900828016,0.00873199800349349,"PG",14.2923076923077,1858,130,2,1961,1962,3,"mcneibo01"
1866,"Stanley Jackson",0.00841251375253057,0.359909284021308,0.00841251375253057,"SG",5.41176470588235,92,17,1,1994,1994,1,"jacksst01"
1867,"Rondae Hollis-Jefferson",0.00809390329102496,0.106547168406268,0.00809390329102496,"SF",21.3571428571429,299,14,1,2016,2016,1,"holliro01"
1868,"Ben Uzoh",0.00788648258030382,-2.4397481866862,0.00788648258030382,"PG",13.4666666666667,808,60,2,2011,2012,3,"uzohbe01"
1869,"John Lambert",0.00787026057813398,-2.77910632360692,0.00787026057813398,"PF",12.2658227848101,5814,474,7,1976,1982,3,"lambejo01"
1870,"Doug Edwards",0.00775868667739612,-4.70785923892283,0.00775868667739612,"PF",9.77906976744186,841,86,3,1994,1996,2,"edwardo01"
1871,"Ognjen Kuzmic",0.00767022661402843,-3.36332651405093,0.00767022661402843,"C",4.3,172,40,2,2014,2015,1,"kuzmiog01"
1872,"Michael Phelps",0.00743887978914985,-4.700138706447,0.00743887978914985,"SG",10.3939393939394,1372,132,3,1986,1988,2,"phelpmi01"
1873,"Cuonzo Martin",0.00731054691622985,-10.1430381971617,0.00731054691622985,"SG",4.57142857142857,32,7,2,1996,1997,2,"marticu01"
1874,"Roshown McLeod",0.00724958906632795,-4.57538939801838,0.00724958906632795,"SF",18.3109243697479,2179,119,3,1999,2001,2,"mcleoro01"
1875,"Eric Fernsten",0.00721261821243331,-1.99897062172134,0.00721261821243331,"C",7.09663865546218,1689,238,6,1976,1984,4,"fernser01"
1876,"Ken Boyd",0.00712004768472421,1.12098030748298,0.00712004768472421,"SF",4.16666666666667,25,6,1,1975,1975,1,"boydke01"
1877,"Jeff Sanders",0.00709444860561855,-5.55203849145815,0.00709444860561855,"PF",8.01724137931035,465,58,4,1990,1993,3,"sandeje01"
1878,"Ruben Boumtje-Boumtje",0.00704533830450167,-4.70502281240944,0.00704533830450167,"C",6.27272727272727,276,44,3,2002,2004,1,"boumtru01"
1879,"Malcolm Thomas",0.00651681427561684,-6.08029226673871,0.00651681427561684,"PF",7.7906976744186,335,43,4,2012,2015,5,"thomama01"
1880,"Hilton Armstrong",0.00641599741253475,-3.14674577172465,0.00641599741253475,"C",11.1442006269592,3555,319,6,2007,2014,7,"armsthi01"
1881,"Brad Sellers",0.00626649249673419,-2.31816234825916,0.00626649249673419,"PF",17.7370892018779,7556,426,6,1987,1993,4,"sellebr01"
1882,"Steve Downing",0.00625497364283878,-7.55035117658267,0.00625497364283878,"C",5.35714285714286,150,28,2,1974,1975,1,"downist01"
1883,"Luis Flores",0.00596009650508242,-8.22411075814251,0.00596009650508242,"PG",4.8125,77,16,1,2005,2005,2,"florelu01"
1884,"Derrick Byars",0.00592387254805185,0.630171955381948,0.00592387254805185,"PF",18.5,37,2,1,2012,2012,1,"byarsde01"
1885,"Orien Greene",0.00582410683553353,-4.87743654745352,0.00582410683553353,"SG",11.8702290076336,1555,131,4,2006,2011,4,"greenor01"
1886,"Ken Green",0.00577441729719894,0.315668145580209,0.00577441729719894,"PF",10.2857142857143,72,7,1,1986,1986,1,"greenke01"
1887,"Jordan Hill",0.00569071438682822,-1.54045530570629,0.00569071438682822,"PF",18.7303370786517,6668,356,7,2010,2016,4,"hilljo01"
1888,"Gary Freeman",0.00565386120563861,-0.222657682987363,0.00565386120563861,"SF",7.34615384615385,382,52,1,1971,1971,2,"freemga01"
1889,"Edmund Lawrence",0.00562054056074728,1.16433934984744,0.00562054056074728,"C",6.33333333333333,19,3,1,1981,1981,1,"lawreed01"
1890,"Tony Mitchell",0.0053221863275007,0.265166144114465,0.0053221863275007,"PF",3.76190476190476,79,21,1,2014,2014,1,"mitchto02"
1891,"Mike Higgins",0.00522036446997202,-3.55878387503883,0.00522036446997202,"SF",6.16666666666667,111,18,2,1990,1991,3,"higgimi01"
1892,"Tommy Kearns",0.00518430834945586,2.45753126167559,0.00518430834945586,"G",7,7,1,1,1959,1959,1,"kearnto01"
1893,"John Williamson",0.00513577276669741,-1.44402923588487,0.00513577276669741,"SG",30.1748633879781,16566,549,8,1974,1981,5,"willijo01"
1894,"Sasha Kaun",0.00508610667694739,2.11216199335916,0.00508610667694739,"C",3,9,3,1,2016,2016,1,"kaunsa01"
1895,"Ron Watts",0.00490533693211208,-9.73276140170172,0.00490533693211208,"F",3.3448275862069,97,29,2,1966,1967,1,"wattsro01"
1896,"Linton Townes",0.00482381565229353,-3.59649344255922,0.00482381565229353,"SF",8.95588235294118,609,68,3,1983,1985,4,"towneli01"
1897,"Daniel Ewing",0.00481338206819672,-4.02866467908118,0.00481338206819672,"SG",12.6917293233083,1688,133,2,2006,2007,1,"ewingda01"
1898,"Kevin Restani",0.00409486374536154,-1.98986247949432,0.00409486374536154,"PF",18.304114490161,10232,559,8,1975,1982,4,"restake01"
1899,"Dick Grubar",0.00404650855901418,1.99088221103498,0.00404650855901418,"G",4,8,2,1,1970,1970,1,"grubadi01"
1900,"Joel Freeland",0.00396498079755783,-2.48218573106912,0.00396498079755783,"C",11.4320987654321,1852,162,3,2013,2015,1,"freeljo01"
1901,"Cartier Martin",0.00391000790527645,-3.19161909521663,0.00316454737555127,"SF",13.6829268292683,3366,246,7,2009,2015,6,"martica01"
1902,"E.C. Coleman",0.00386198761328674,-1.47822327696922,0.00386198761328674,"PF",26.078431372549,9310,357,6,1974,1979,3,"colemec01"
1903,"Carl Thomas",0.00382089479049344,-3.20708499121732,0.00382089479049344,"SG",8.515625,545,64,3,1992,1998,4,"thomaca01"
1904,"Pace Mannion",0.0036367821219166,-3.54892155654922,0.0036367821219166,"SF",9.66964285714286,2166,224,6,1984,1989,6,"mannipa01"
1905,"Jimmy Oliver",0.00356373602781223,-5.19266951498899,0.00356373602781223,"SG",10.974358974359,856,78,5,1992,1999,5,"oliveji01"
1906,"David Bustion",0.00354799420125753,-2.25659960283254,0.00354799420125753,"PF",7.625,366,48,1,1973,1973,1,"bustida01"
1907,"John Brown",0.00344670524070696,-1.52190119921003,0.00344670524070696,"SF",20.632860040568,10172,493,7,1974,1980,3,"brownjo01"
1908,"Steve Bardo",0.00330049440334071,-5.40464824179175,0.00330049440334071,"SG",9.06060606060606,299,33,3,1992,1996,3,"bardost01"
1909,"Jeremy Richardson",0.00307254471130237,-9.88155398569334,0.00307254471130237,"SF",5.16326530612245,253,49,3,2007,2009,5,"richaje01"
1910,"Jorge Gutierrez",0.00305381413289197,-3.06594881983773,0.00305381413289197,"PG",11.4210526315789,434,38,2,2014,2015,2,"gutiejo01"
1911,"Ed Earle",0.0030527246113683,1.0012936725288,0.0030527246113683,"PF",6,12,2,1,1954,1954,1,"earleed01"
1912,"Dion Glover",0.00285344063765912,-2.5487396749093,0.00285344063765912,"SG",20.8571428571429,6132,294,6,2000,2005,3,"glovedi01"
1913,"Dewayne Dedmon",0.00283399358972345,-2.58436638040545,0.00283399358972345,"C",14.1078431372549,1439,102,3,2014,2016,3,"dedmode01"
1914,"Yvon Joseph",0.00282601946081507,2.11232125977681,0.00282601946081507,"C",5,5,1,1,1986,1986,1,"josepyv01"
1915,"Antonio Lang",0.00282376676012699,-3.13499959425815,0.00282376676012699,"SF",9.70138888888889,1397,144,6,1995,2000,5,"langan02"
1916,"Monti Davis",0.0026565936226999,-19.8237834774744,0.0026565936226999,"PF",5,10,2,1,1981,1981,2,"davismo01"
1917,"Walter Tavares",0.00248210494291723,3.44239126383056,0.00248210494291723,"C",1,2,2,1,2016,2016,1,"tavarwa01"
1918,"Dennis Nutt",0.00230779497574801,-1.3020683907323,0.00230779497574801,"PG",3.88461538461538,101,26,1,1987,1987,1,"nuttde01"
1919,"Irving Thomas",0.00212049360289933,-6.95818148313695,0.00212049360289933,"PF",3.89655172413793,113,29,1,1991,1991,1,"thomair01"
1920,"Travis Outlaw",0.00205132280475662,-2.20198428679015,0.00205132280475662,"SF",21.0127388535032,13196,628,11,2004,2014,4,"outlatr01"
1921,"John Jenkins",0.00196467027916269,-2.75245196096024,0.00196467027916269,"SG",13.2454545454545,1457,110,4,2013,2016,2,"jenkijo01"
1922,"George Patterson",0.00184921067722143,-5.36900225981654,0.00184921067722143,"C",9.38333333333333,563,60,1,1968,1968,1,"pattege01"
1923,"Marcus Liberty",0.00178735193744349,-3.07183514403439,0.00178735193744349,"SF",17.1086142322097,4568,267,4,1991,1994,2,"liberma01"
1924,"Dave Gunther",0.00164572481346715,1.29551457316134,0.00164572481346715,"F",5,5,1,1,1963,1963,1,"gunthda01"
1925,"Roger Phegley",0.00159954123464321,-2.18261224583798,0.00159954123464321,"SG",16.3008356545961,5852,359,6,1979,1984,5,"pheglro01"
1926,"Chris Jent",0.00159124236971933,-3.03765838785397,0.00159124236971933,"SF",8.82352941176471,150,17,2,1994,1997,2,"jentch01"
1927,"Joey Graham",0.0015582673938603,-3.30391798026764,0.0015582673938603,"SF",16.0848329048843,6257,389,6,2006,2011,3,"grahajo01"
1928,"Walter Piatkowski",0.00133826788803192,-3.30772088726173,0.00133826788803192,"PF",20,3400,170,3,1969,1972,2,"piatkwa01"
1929,"Eric Moreland",0.00132641220652388,-5.74340260679388,0.00132641220652388,"PF",2.16666666666667,13,6,2,2015,2016,1,"moreler01"
1930,"Andrew Anderson",0.00118319853683723,-2.62833437990823,0.00118319853683723,"SG",24.0405405405405,5337,222,3,1968,1970,3,"anderan01"
1931,"Brandon Williams",0.00108001572028789,-9.3223872402445,0.00108001572028789,"SG",9.05555555555556,163,18,3,1998,2003,3,"willibr01"
1932,"Josh Akognon",0.000674451011792311,0.294959909157171,0.000674451011792311,"PG",3,9,3,1,2013,2013,1,"akognjo01"
1933,"Jeff Withey",0.000535388007901636,-0.350725945509088,0.000535388007901636,"C",9.85,985,100,3,2014,2016,2,"witheje01"
1934,"Devin Booker",0.000527301430890451,0.0209642265857052,0.000527301430890451,"SG",9.9,99,10,1,2016,2016,1,"bookede01"
1935,"Barry Nelson",0.000445822698222821,-5.08701353826346,0.000445822698222821,"C",3.56666666666667,107,30,1,1972,1972,1,"nelsoba01"
1936,"Adrian Branch",0.000421095521213911,-3.16291918937279,0.000421095521213911,"SF",10.3943661971831,1476,142,4,1987,1990,4,"brancad01"
1937,"Chris Corchiani",0.000329269179101718,-2.93485737808979,0.000329269179101718,"PG",11.7232142857143,1313,112,3,1992,1994,3,"corchch01"
1938,"Derrick Dial",0.000241679412801086,-3.75993583346653,0.000241679412801086,"SG",8.27380952380952,695,84,4,2000,2004,4,"dialde01"
1939,"Jerry Grote",0.000202009542221597,0.024094229035885,0.000202009542221597,"G",3,33,11,1,1965,1965,1,"groteje01"
1940,"Earl Watson",0.000142330667174261,-2.12612852838748,0.000142330667174261,"PG",22.0719101123596,19644,890,13,2002,2014,7,"watsoea01"
1941,"J.R. Giddens",9.5578777085462e-05,-4.64190299538511,9.5578777085462e-05,"SF",6.5,247,38,2,2009,2010,2,"giddejr01"
1942,"Dwayne Schintzius",1.61508645901995e-05,-4.66192093260728,1.61508645901995e-05,"C",9.26126126126126,2056,222,8,1991,1999,6,"schindw01"
2960.5,"A.J. Bramlett",0,-13.6838054392926,0,"C",7.625,61,8,1,2000,2000,1,"bramlaj01"
2960.5,"A.J. English",0,-4.48764742906639,0,"SG",20.5827814569536,3108,151,2,1991,1992,1,"engliaj01"
2960.5,"A.J. Guyton",0,-5.00904252509834,0,"PG",15.575,1246,80,3,2001,2003,2,"guytoaj01"
2960.5,"A.J. Wynder",0,-8.62170369943925,0,"PG",6.5,39,6,1,1991,1991,1,"wyndeaj01"
2960.5,"A.W. Holt",0,-20.9432878837772,0,"SF",2.33333333333333,14,6,1,1971,1971,1,"holtaw01"
2960.5,"Aaron Harrison",0,-8.583044006575,0,"G",2,2,1,1,2016,2016,1,"harriaa01"
2960.5,"Aaron James",0,-2.11664857398679,0,"SF",21.5477528089888,7671,356,5,1975,1979,1,"jamesaa01"
2960.5,"Aaron Miles",0,-7.38075787370219,0,"PG",6.21052631578947,118,19,1,2006,2006,1,"milesaa01"
2960.5,"Aaron Swinson",0,-5.22520129719136,0,"SF",5.66666666666667,51,9,1,1995,1995,1,"swinsaa01"
2960.5,"Acie Earl",0,-5.94984308335166,0,"C",13,2522,194,4,1994,1997,3,"earlac01"
2960.5,"Adam Harrington",0,-6.09958803215702,0,"SG",5.84210526315789,111,19,1,2003,2003,2,"harriad01"
2960.5,"Adam Morrison",0,-5.13746298818967,0,"SF",20.1901840490798,3291,163,3,2007,2010,2,"morriad01"
2960.5,"Adonis Jordan",0,-6.8271360700131,0,"PG",9.7,97,10,2,1994,1999,2,"jordaad01"
2960.5,"Adonis Thomas",0,-7.82245189933815,0,"F",6.16666666666667,37,6,1,2014,2014,2,"thomaad01"
2960.5,"Adreian Payne",0,-5.41257096805666,0,"PF",20.85,834,40,2,2015,2016,2,"paynead01"
2960.5,"Al Beard",0,-1.72506208132636,0,"C",9.83333333333333,118,12,1,1968,1968,1,"beardal01"
2960.5,"Al Carlson",0,-5.23775449139603,0,"C",9.96428571428571,279,28,1,1976,1976,1,"carlsal01"
2960.5,"Al Cueto",0,-3.30458550853053,0,"C",14.9673202614379,2290,153,2,1970,1971,2,"cuetoal01"
2960.5,"Al Eberhard",0,-2.43685843218593,0,"SF",18.8831168831169,4362,231,4,1975,1978,1,"eberhal01"
2960.5,"Al Fleming",0,-4.7519077111392,0,"SF",4.72,118,25,1,1978,1978,1,"flemial01"
2960.5,"Al Hairston",0,-8.90667391846805,0,"SG",7,294,42,2,1969,1970,1,"hairsal01"
2960.5,"Al Henry",0,-2.96708426137902,0,"C",9.12244897959184,447,49,2,1971,1972,1,"henryal01"
2960.5,"Al Jackson",0,-13.0268027358143,0,"G",8.5,17,2,1,1968,1968,1,"jacksal01"
2960.5,"Al Roges",0,-2.93086744418271,0,"SF",28.910447761194,1937,67,1,1954,1954,1,"rogesal01"
2960.5,"Al Salvadori",0,-6.16509067751134,0,"F",10.9411764705882,186,17,1,1968,1968,1,"salvaal01"
2960.5,"Al Thornton",0,-2.86682302520213,0,"SF",27.9527027027027,8274,296,4,2008,2011,3,"thornal01"
2960.5,"Al Williams",0,-5.5605114269443,0,"F",6.36363636363636,70,11,1,1971,1971,1,"willial01"
2960.5,"Al Wood",0,-1.52331419221788,0,"SG",23.9241706161137,10096,422,6,1982,1987,4,"woodal01"
2960.5,"Alaa Abdelnaby",0,-3.88005573696303,0,"PF",12.1098901098901,3306,273,5,1991,1995,5,"abdelal01"
2960.5,"Alan Hardy",0,-6.46863664691693,0,"SG",7.01666666666667,421,60,2,1981,1982,2,"hardyal01"
2960.5,"Alan Ogg",0,-3.77278444905444,0,"C",8.09638554216867,672,83,3,1991,1993,3,"oggal01"
2960.5,"Alando Tucker",0,-5.41829222519087,0,"SF",8.35294117647059,426,51,3,2008,2010,2,"tuckeal02"
2960.5,"Alec Kessler",0,-5.12697585304597,0,"PF",13.9103773584906,2949,212,4,1991,1994,1,"kesslal01"
2960.5,"Aleksandar Djordjevic",0,-2.75295738703872,0,"SG",7.625,61,8,1,1997,1997,1,"djordal01"
2960.5,"Aleksandar Radojevic",0,-9.86697957839878,0,"C",10.1333333333333,152,15,2,2000,2005,2,"radojal01"
2960.5,"Alex Acker",0,-7.12415813025109,0,"SG",7.8,234,30,2,2006,2009,2,"ackeral01"
2960.5,"Alex Blackwell",0,-6.56519289604922,0,"SF",4.03703703703704,109,27,1,1993,1993,1,"blackal01"
2960.5,"Alex Bradley",0,-3.86913325426597,0,"SF",8.48717948717949,331,39,1,1982,1982,1,"bradlal02"
2960.5,"Alex Garcia",0,-5.89975580144,0,"SG",15.9,159,10,2,2004,2005,2,"garcial01"
2960.5,"Alex Kirk",0,-5.77731492575587,0,"C",2.8,14,5,1,2015,2015,1,"kirkal01"
2960.5,"Alex Len",0,-1.70976441008993,0,"C",16.75,2077,124,3,2014,2016,1,"lenal01"
2960.5,"Alex Stivrins",0,-8.31441195137665,0,"SF",4.09090909090909,90,22,2,1986,1993,5,"stivral01"
2960.5,"Alexander Johnson",0,-3.76555940166913,0,"PF",12.7647058823529,1302,102,2,2007,2008,2,"johnsal01"
2960.5,"Alfredrick Hughes",0,-6.54162512564559,0,"SG",12.4507042253521,884,71,1,1986,1986,1,"hugheri01"
2960.5,"Allan Ray",0,-3.57052651518431,0,"SG",15.1063829787234,710,47,1,2007,2007,1,"rayal01"
2960.5,"Allen Murphy",0,-6.34973174593442,0,"SG",8.58064516129032,266,31,2,1976,1977,2,"murphal01"
2960.5,"Allie McGuire",0,-5.39318266874623,0,"SG",5,10,2,1,1974,1974,1,"mcguial02"
2960.5,"Alonzo Gee",0,-1.84245474525988,0,"SF",22.1040462427746,7648,346,7,2010,2016,6,"geeal01"
2960.5,"Alphonso Ford",0,-10.1487155079911,0,"PG",10.3636363636364,114,11,2,1994,1995,2,"fordal01"
2960.5,"Alton Ford",0,-4.85530417894285,0,"PF",7.17808219178082,524,73,3,2002,2004,2,"fordal02"
2960.5,"Alvin Heggs",0,-3.77830863169069,0,"SF",3.5,14,4,1,1996,1996,1,"heggsal01"
2960.5,"Alvin Jones",0,-5.21284530075816,0,"C",5.24,131,25,1,2002,2002,1,"jonesal01"
2960.5,"Alvin Sims",0,-7.83965637797971,0,"SG",6.25,25,4,1,1999,1999,1,"simsal01"
2960.5,"Andrae Patterson",0,-1.13634639631121,0,"PF",7.40476190476191,311,42,2,1999,2000,1,"pattean01"
2960.5,"Andre Barrett",0,-4.57122089955102,0,"PG",12.2238805970149,819,67,4,2005,2008,6,"barrean01"
2960.5,"Andre Brown",0,-5.94775180643464,0,"PF",7.97333333333333,598,75,3,2007,2009,3,"brownan01"
2960.5,"Andre Dawkins",0,-11.9314736725696,0,"SG",5.5,22,4,1,2015,2015,1,"dawkian01"
2960.5,"Andre Emmett",0,-5.65354014211074,0,"SF",5.21428571428571,73,14,2,2005,2012,2,"emmetan01"
2960.5,"Andre McCarter",0,-4.12562893987101,0,"PG",11.4757281553398,1182,103,3,1977,1981,2,"mccaran01"
2960.5,"Andre Moore",0,-5.35012294114972,0,"PF",5,50,10,1,1988,1988,2,"moorean01"
2960.5,"Andre Owens",0,-4.97054534176638,0,"PG",11.1481481481481,602,54,2,2006,2008,2,"owensan01"
2960.5,"Andre Roberson",0,-0.806429836647615,0,"PF",16.344262295082,1994,122,3,2014,2016,1,"roberan03"
2960.5,"Andre Spencer",0,-1.59553178247573,0,"SF",16.0625,771,48,2,1993,1994,3,"spencan01"
2960.5,"Andre Wakefield",0,-8.32957962911915,0,"SG",7.81481481481481,633,81,2,1979,1980,3,"wakefan01"
2960.5,"Andreas Glyniadakis",0,-11.6636202814315,0,"C",6.23076923076923,81,13,1,2007,2007,1,"glynian01"
2960.5,"Andres Guibert",0,-7.23086979817682,0,"C",9.09090909090909,200,22,2,1994,1995,1,"guibean01"
2960.5,"Andrew Gaze",0,-3.48318134071365,0,"SG",4.92307692307692,128,26,2,1994,1999,2,"gazean01"
2960.5,"Andrew Goudelock",0,-5.47475065850909,0,"SG",10.7291666666667,515,48,2,2012,2013,1,"goudean01"
2960.5,"Andrew Levane",0,-15.6685234954164,0,"SG",9.71428571428571,68,7,1,1953,1953,1,"levanan01"
2960.5,"Andrew Nicholson",0,-4.67868027166208,0,"PF",15.1333333333333,2951,195,4,2013,2016,1,"nichoan01"
2960.5,"Andrew Wiggins",0,-1.83879223944698,0,"SG",35.9893617021277,3383,94,2,2015,2016,1,"wiggian01"
2960.5,"Andy Panko",0,-6.79579570164927,0,"SF",1,1,1,1,2001,2001,1,"pankoan01"
2960.5,"Andy Rautins",0,-16.8081175648478,0,"SG",4.8,24,5,1,2011,2011,1,"rautian01"
2960.5,"Andy Toolson",0,-3.23294213124418,0,"SF",8.5,527,62,2,1991,1996,1,"toolsan01"
2960.5,"Andy Walker",0,-2.47691328953864,0,"SF",10.95,438,40,1,1977,1977,1,"walkean01"
2960.5,"Ansley Truitt",0,-7.74489165384071,0,"PF",5.375,86,16,1,1973,1973,1,"truitan01"
2960.5,"Ansu Sesay",0,-3.50053525993954,0,"SF",10.3893129770992,1361,131,4,2002,2005,2,"sesayan01"
2960.5,"Anthony Bennett",0,-5.62148166749068,0,"PF",13.7931034482759,1600,116,3,2014,2016,3,"bennean01"
2960.5,"Anthony Cook",0,-3.9908584533798,0,"PF",12.9224137931034,1499,116,4,1991,1996,4,"cookan01"
2960.5,"Anthony Frederick",0,-3.92075667780593,0,"SF",11.156462585034,1640,147,3,1989,1992,3,"fredean01"
2960.5,"Anthony Grundy",0,-1.97589078380583,0,"SG",9,108,12,1,2006,2006,1,"grundan01"
2960.5,"Anthony Jones",0,-4.18832989889845,0,"SG",10.3454545454545,1707,165,3,1987,1990,4,"jonesan01"
2960.5,"Anthony Miller",0,-1.99162433527248,0,"PF",8.91534391534391,1685,189,8,1995,2005,4,"millean01"
2960.5,"Anthony Pullard",0,-9.62068505517746,0,"PF",4.625,37,8,1,1993,1993,1,"pullaan01"
2960.5,"Anthony Taylor",0,-3.77362326331646,0,"PG",17.5238095238095,368,21,1,1989,1989,1,"tayloan01"
2960.5,"Anthony Tucker",0,-3.3954796761367,0,"SF",15.8387096774194,982,62,1,1995,1995,1,"tuckean01"
2960.5,"Antoine Rigaudeau",0,-12.0479144329451,0,"SG",8.27272727272727,91,11,1,2003,2003,1,"rigauan01"
2960.5,"Antonio Anderson",0,-10.1336678517519,0,"SF",15,15,1,1,2010,2010,1,"anderan02"
2960.5,"Antonis Fotsis",0,-4.86829979086971,0,"PF",11.4285714285714,320,28,1,2002,2002,1,"fotsian01"
2960.5,"Archie Goodwin",0,-4.61502397247634,0,"SG",11.5490196078431,1178,102,3,2014,2016,1,"goodwar01"
2960.5,"Armon Johnson",0,-6.22274859104552,0,"PG",8.53191489361702,401,47,2,2011,2012,2,"johnsar02"
2960.5,"Armond Hill",0,-2.29433621590492,0,"PG",25.2520661157025,12222,484,8,1977,1984,4,"hillar01"
2960.5,"Arnett Moultrie",0,-2.1442753800624,0,"PF",12.3559322033898,729,59,2,2013,2014,1,"moultar01"
2960.5,"Art Burris",0,-7.68885256786014,0,"SF",12.5365853658537,514,41,1,1952,1952,2,"burriar01"
2960.5,"Art Collins",0,-6.74571267794026,0,"SG",13.6206896551724,395,29,1,1981,1981,1,"colliar01"
2960.5,"Art Harris",0,-4.62972212559799,0,"SG",21.6122448979592,5295,245,4,1969,1972,2,"harriar01"
2960.5,"Art Long",0,-3.83487689805458,0,"SF",12.4489795918367,1220,98,3,2001,2003,4,"longar01"
2960.5,"Arvid Kramer",0,-9.04841482565076,0,"C",5.625,45,8,1,1980,1980,1,"kramear01"
2960.5,"Arvydas Macijauskas",0,-5.62764743458274,0,"SG",7.10526315789474,135,19,1,2006,2006,1,"macijar01"
2960.5,"Ashraf Amaya",0,-3.237915763287,0,"PF",14.6823529411765,1248,85,2,1996,1997,2,"amayaas01"
2960.5,"Askia Jones",0,-5.99661751360696,0,"SG",12.6363636363636,139,11,1,1995,1995,1,"jonesas01"
2960.5,"Aulcie Perry",0,-3.98688095508421,0,"C",19.7619047619048,415,21,1,1975,1975,1,"perryau01"
